***lapse on 9 step
***lapse on 9 step
***lapse on 9 step
***lapse on 3 step
***lapse on 3 step
***lapse on 1 step
***lapse on 1 step
***lapse on 4 step
***lapse on 6 step
***lapse on 2 step
***lapse on 2 step
***lapse on 5 step
***lapse on 5 step
***lapse on 2 step
***lapse on 4 step
***lapse on 3 step
***lapse on 2 step
***lapse on 3 step
***lapse on 4 step
***lapse on 3 step
***lapse on 5 step
***lapse on 6 step
***lapse on 1 step
***lapse on 5 step
***lapse on 1 step
***lapse on 5 step
***lapse on 1 step
***lapse on 3 step
***lapse on 8 step
***lapse on 8 step
***lapse on 2 step
***lapse on 3 step
***lapse on 3 step
***lapse on 7 step
***lapse on 2 step
***lapse on 9 step
***lapse on 5 step
***lapse on 3 step
***lapse on 1 step
***lapse on 1 step
***lapse on 1 step
***lapse on 2 step
***lapse on 6 step
***lapse on 1 step
***lapse on 6 step
***lapse on 1 step
***lapse on 3 step
***lapse on 5 step
***lapse on 3 step
***lapse on 1 step
***lapse on 7 step
***lapse on 6 step
***lapse on 2 step
***lapse on 2 step
***lapse on 6 step
***lapse on 9 step
***lapse on 1 step
***lapse on 3 step
***lapse on 3 step
***lapse on 7 step
***lapse on 4 step
***lapse on 5 step
***lapse on 1 step
***lapse on 5 step
***lapse on 1 step
***lapse on 4 step
***lapse on 2 step
***lapse on 3 step
***lapse on 7 step
***lapse on 6 step
***lapse on 6 step
***lapse on 1 step
***lapse on 7 step
***lapse on 7 step
***lapse on 9 step
***lapse on 6 step
***lapse on 2 step
***lapse on 2 step
***lapse on 2 step
***lapse on 5 step
***lapse on 2 step
***lapse on 1 step
***lapse on 7 step
***lapse on 2 step
***lapse on 3 step
***lapse on 6 step
***lapse on 2 step
***lapse on 3 step
***lapse on 5 step
***lapse on 3 step
***lapse on 1 step
***lapse on 1 step
***lapse on 3 step
***lapse on 3 step
***lapse on 4 step
***lapse on 8 step
***lapse on 8 step
***lapse on 3 step
***lapse on 3 step
***lapse on 5 step
***lapse on 1 step
***lapse on 5 step
***lapse on 2 step
***lapse on 2 step
***lapse on 6 step
sample step state instance alg 
61 9 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 6 step
62 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
62 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
62 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
62 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
62 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
62 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
62 6 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
62 7 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
62 8 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
62 9 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 1 step
***lapse on 2 step
63 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
63 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
63 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
63 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
63 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
63 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
63 6 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
63 7 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
63 8 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
63 9 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 4 step
***lapse on 2 step
64 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 4 8759009591967163201 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 5 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 6 -1307237093335752452 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 7 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 8 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 9 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 10 -62259093810102163 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 11 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 12 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
64 13 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 7 step
***lapse on 1 step
65 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 6 -62259093810102163 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 7 -1496236771955425000 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 8 8123582882628033410 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 9 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 10 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
65 11 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 5 step
66 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
66 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
66 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
66 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
66 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
66 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
66 6 -62259093810102163 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
66 7 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
66 8 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
66 9 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 4 step
67 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 4 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 5 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 6 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 7 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 8 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 9 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 10 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
67 11 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 5 step
***lapse on 2 step
***lapse on 3 step
68 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 6 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 7 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 8 -62259093810102163 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 9 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 10 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 11 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 12 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
68 13 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 6 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 7 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 8 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
69 9 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 6 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 7 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 8 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
70 9 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 6 step
71 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 6 -7663875391761930016 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 7 -3061446989167471190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 8 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 9 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 10 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
71 11 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 2 step
***lapse on 8 step
72 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 2 -96062357459846128 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 3 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 4 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 5 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 6 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 7 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 8 -62259093810102163 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 9 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 10 1965436004534882305 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 11 8190739105533119116 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 12 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
72 13 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 3 step
***lapse on 1 step
73 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 3 8759009591967163201 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 4 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 5 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 6 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 7 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 8 -62259093810102163 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 9 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 10 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
73 11 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 2 step
74 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
74 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
74 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
74 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
74 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
74 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
74 6 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
74 7 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
74 8 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
74 9 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 4 step
75 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 4 -1307237093335752452 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 5 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 6 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 7 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 8 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 9 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 10 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
75 11 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 6 131004002407345068 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 7 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 8 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
76 9 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 2 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 3 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 4 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 5 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 6 -62259093810102163 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 7 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 8 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
77 9 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
***lapse on 2 step
***lapse on 4 step
***lapse on 6 step
78 0 -2877737677974929689 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 1 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 2 7682944037392362933 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 3 -138232434192178578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 4 -8808955147211754241 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 5 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 6 8759009591967163201 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 7 -2232977016169889186 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 8 -1213282299097518449 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 9 -2469428029264345578 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 10 -62259093810102163 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 11 -995559770079843837 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 12 -1383706288466668190 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
78 13 6275270693043323127 Jam-4 A*_h:zeroh_f:1*(g+1)+1h_is_stop:<lambda>_lapse_rate:0.1 
